mutant1, 9009, 0, 0, 1, 0, 0 
mutant502, 201, 1, 0, 0, 0, 0 
mutant503, 9009, 0, 0, 1, 0, 0 
mutant504, 201, 1, 0, 0, 0, 0 
mutant505, 201, 1, 0, 0, 0, 0 
mutant506, 201, 1, 0, 0, 0, 0 
mutant507, 9009, 0, 0, 1, 0, 0 
mutant508, 1, 0, 0, 0, 1, 0 
mutant509, 1, 0, 0, 0, 1, 0 
mutant510, 9009, 0, 0, 1, 0, 0 
mutant511, 9009, 0, 0, 1, 0, 0 
mutant512, 201, 1, 0, 0, 0, 0 
mutant513, 201, 1, 0, 0, 0, 0 
mutant514, 9009, 0, 0, 1, 0, 0 
mutant515, 201, 1, 0, 0, 0, 0 
mutant516, 201, 1, 0, 0, 0, 0 
mutant517, 201, 1, 0, 0, 0, 0 
mutant518, 201, 1, 0, 0, 0, 0 
mutant519, 201, 1, 0, 0, 0, 0 
mutant520, 201, 1, 0, 0, 0, 0 
mutant521, 9009, 0, 0, 1, 0, 0 
mutant522, 9009, 0, 0, 1, 0, 0 
mutant523, 9009, 0, 0, 1, 0, 0 
mutant524, 201, 1, 0, 0, 0, 0 
mutant525, 201, 1, 0, 0, 0, 0 
mutant526, 201, 1, 0, 0, 0, 0 
mutant527, 201, 1, 0, 0, 0, 0 
mutant528, 9009, 0, 0, 1, 0, 0 
mutant529, 9009, 0, 0, 1, 0, 0 
mutant530, 9009, 0, 0, 1, 0, 0 
mutant531, 9009, 0, 0, 1, 0, 0 
mutant532, 9009, 0, 0, 1, 0, 0 
mutant533, 9009, 0, 0, 1, 0, 0 
mutant534, 201, 1, 0, 0, 0, 0 
mutant535, 9009, 0, 0, 1, 0, 0 
mutant536, 9009, 0, 0, 1, 0, 0 
mutant537, 201, 1, 0, 0, 0, 0 
mutant538, 9009, 0, 0, 1, 0, 0 
mutant539, 9009, 0, 0, 1, 0, 0 
mutant540, 9009, 0, 0, 1, 0, 0 
mutant541, 201, 1, 0, 0, 0, 0 
mutant542, 201, 1, 0, 0, 0, 0 
mutant543, 201, 1, 0, 0, 0, 0 
mutant544, 9009, 0, 0, 1, 0, 0 
mutant545, 201, 1, 0, 0, 0, 0 
mutant546, 201, 1, 0, 0, 0, 0 
mutant547, 201, 1, 0, 0, 0, 0 
mutant548, 9009, 0, 0, 1, 0, 0 
mutant549, 201, 1, 0, 0, 0, 0 
mutant550, 201, 1, 0, 0, 0, 0 
mutant551, 201, 1, 0, 0, 0, 0 
mutant552, 201, 1, 0, 0, 0, 0 
mutant553, 201, 1, 0, 0, 0, 0 
mutant554, 9009, 0, 0, 1, 0, 0 
mutant555, 201, 1, 0, 0, 0, 0 
mutant556, 201, 1, 0, 0, 0, 0 
mutant557, 201, 1, 0, 0, 0, 0 
mutant558, 201, 1, 0, 0, 0, 0 
mutant559, 201, 1, 0, 0, 0, 0 
mutant560, 201, 1, 0, 0, 0, 0 
mutant561, 201, 1, 0, 0, 0, 0 
mutant562, 201, 1, 0, 0, 0, 0 
mutant563, 201, 1, 0, 0, 0, 0 
mutant564, 201, 1, 0, 0, 0, 0 
mutant565, 201, 1, 0, 0, 0, 0 
mutant566, 201, 1, 0, 0, 0, 0 
mutant567, 201, 1, 0, 0, 0, 0 
mutant568, 9009, 0, 0, 1, 0, 0 
mutant569, 201, 1, 0, 0, 0, 0 
mutant570, 9009, 0, 0, 1, 0, 0 
mutant571, 201, 1, 0, 0, 0, 0 
mutant572, 9009, 0, 0, 1, 0, 0 
mutant573, 201, 1, 0, 0, 0, 0 
mutant574, 201, 1, 0, 0, 0, 0 
mutant575, 201, 1, 0, 0, 0, 0 
mutant576, 201, 1, 0, 0, 0, 0 
mutant577, 9009, 0, 0, 1, 0, 0 
mutant578, 9009, 0, 0, 1, 0, 0 
mutant579, 201, 1, 0, 0, 0, 0 
mutant580, 201, 1, 0, 0, 0, 0 
mutant581, 9009, 0, 0, 1, 0, 0 
mutant582, 201, 1, 0, 0, 0, 0 
mutant583, 9009, 0, 0, 1, 0, 0 
mutant584, 201, 1, 0, 0, 0, 0 
mutant585, 201, 1, 0, 0, 0, 0 
mutant586, 9009, 0, 0, 1, 0, 0 
mutant587, 201, 1, 0, 0, 0, 0 
mutant588, 9009, 0, 0, 1, 0, 0 
mutant589, 201, 1, 0, 0, 0, 0 
mutant590, 201, 1, 0, 0, 0, 0 
mutant591, 9009, 0, 0, 1, 0, 0 
mutant592, 201, 1, 0, 0, 0, 0 
mutant593, 9009, 0, 0, 1, 0, 0 
mutant594, 201, 1, 0, 0, 0, 0 
mutant595, 201, 1, 0, 0, 0, 0 
mutant596, 9009, 0, 0, 1, 0, 0 
mutant597, 201, 1, 0, 0, 0, 0 
mutant598, 201, 1, 0, 0, 0, 0 
mutant599, 9009, 0, 0, 1, 0, 0 
mutant600, 201, 1, 0, 0, 0, 0 
mutant601, 201, 1, 0, 0, 0, 0 
mutant602, 9009, 0, 0, 1, 0, 0 
mutant603, 9009, 0, 0, 1, 0, 0 
mutant604, 9009, 0, 0, 1, 0, 0 
mutant605, 201, 1, 0, 0, 0, 0 
mutant606, 201, 1, 0, 0, 0, 0 
mutant607, 201, 1, 0, 0, 0, 0 
mutant608, 9009, 0, 0, 1, 0, 0 
mutant609, 201, 1, 0, 0, 0, 0 
mutant610, 201, 1, 0, 0, 0, 0 
mutant611, 201, 1, 0, 0, 0, 0 
mutant612, 201, 1, 0, 0, 0, 0 
mutant613, 201, 1, 0, 0, 0, 0 
mutant614, 9009, 0, 0, 1, 0, 0 
mutant615, 9009, 0, 0, 1, 0, 0 
mutant616, 201, 1, 0, 0, 0, 0 
mutant617, 201, 1, 0, 0, 0, 0 
mutant618, 201, 1, 0, 0, 0, 0 
mutant619, 1, 0, 0, 0, 1, 0 
mutant620, 9009, 0, 0, 1, 0, 0 
mutant621, 201, 1, 0, 0, 0, 0 
mutant622, 9009, 0, 0, 1, 0, 0 
mutant623, 9009, 0, 0, 1, 0, 0 
mutant624, 9009, 0, 0, 1, 0, 0 
mutant625, 9009, 0, 0, 1, 0, 0 
mutant626, 9009, 0, 0, 1, 0, 0 
mutant627, 201, 1, 0, 0, 0, 0 
mutant628, 9009, 0, 0, 1, 0, 0 
mutant629, 201, 1, 0, 0, 0, 0 
mutant630, 201, 1, 0, 0, 0, 0 
mutant631, 9009, 0, 0, 1, 0, 0 
mutant632, 9009, 0, 0, 1, 0, 0 
mutant633, 201, 1, 0, 0, 0, 0 
mutant634, 9009, 0, 0, 1, 0, 0 
mutant635, 201, 1, 0, 0, 0, 0 
mutant636, 9009, 0, 0, 1, 0, 0 
mutant637, 1, 0, 0, 0, 1, 0 
mutant638, 201, 1, 0, 0, 0, 0 
mutant639, 201, 1, 0, 0, 0, 0 
mutant640, 201, 1, 0, 0, 0, 0 
mutant641, 9009, 0, 0, 1, 0, 0 
mutant642, 9009, 0, 0, 1, 0, 0 
mutant643, 9009, 0, 0, 1, 0, 0 
mutant644, 201, 1, 0, 0, 0, 0 
mutant645, 9009, 0, 0, 1, 0, 0 
mutant646, 201, 1, 0, 0, 0, 0 
mutant647, 201, 1, 0, 0, 0, 0 
mutant648, 201, 1, 0, 0, 0, 0 
mutant649, 201, 1, 0, 0, 0, 0 
mutant650, 201, 1, 0, 0, 0, 0 
mutant651, 201, 1, 0, 0, 0, 0 
mutant652, 9009, 0, 0, 1, 0, 0 
mutant653, 201, 1, 0, 0, 0, 0 
mutant654, 9009, 0, 0, 1, 0, 0 
mutant655, 201, 1, 0, 0, 0, 0 
mutant656, 9009, 0, 0, 1, 0, 0 
mutant657, 9009, 0, 0, 1, 0, 0 
mutant658, 201, 1, 0, 0, 0, 0 
mutant659, 201, 1, 0, 0, 0, 0 
mutant660, 201, 1, 0, 0, 0, 0 
mutant661, 201, 1, 0, 0, 0, 0 
mutant662, 201, 1, 0, 0, 0, 0 
mutant663, 9009, 0, 0, 1, 0, 0 
mutant664, 201, 1, 0, 0, 0, 0 
mutant665, 201, 1, 0, 0, 0, 0 
mutant666, 201, 1, 0, 0, 0, 0 
mutant667, 201, 1, 0, 0, 0, 0 
mutant668, 201, 1, 0, 0, 0, 0 
mutant669, 9009, 0, 0, 1, 0, 0 
mutant670, 9009, 0, 0, 1, 0, 0 
mutant671, 1, 0, 0, 0, 1, 0 
mutant672, 201, 1, 0, 0, 0, 0 
mutant673, 201, 1, 0, 0, 0, 0 
mutant674, 9009, 0, 0, 1, 0, 0 
mutant675, 201, 1, 0, 0, 0, 0 
mutant676, 201, 1, 0, 0, 0, 0 
mutant677, 201, 1, 0, 0, 0, 0 
mutant678, 201, 1, 0, 0, 0, 0 
mutant679, 9009, 0, 0, 1, 0, 0 
mutant680, 9009, 0, 0, 1, 0, 0 
mutant681, 9009, 0, 0, 1, 0, 0 
mutant682, 9009, 0, 0, 1, 0, 0 
mutant683, 9009, 0, 0, 1, 0, 0 
mutant684, 201, 1, 0, 0, 0, 0 
mutant685, 201, 1, 0, 0, 0, 0 
mutant686, 201, 1, 0, 0, 0, 0 
mutant687, 9009, 0, 0, 1, 0, 0 
mutant688, 201, 1, 0, 0, 0, 0 
mutant689, 9009, 0, 0, 1, 0, 0 
mutant690, 201, 1, 0, 0, 0, 0 
mutant691, 9009, 0, 0, 1, 0, 0 
mutant692, 9009, 0, 0, 1, 0, 0 
mutant693, 9009, 0, 0, 1, 0, 0 
mutant694, 201, 1, 0, 0, 0, 0 
mutant695, 201, 1, 0, 0, 0, 0 
mutant696, 9009, 0, 0, 1, 0, 0 
mutant697, 9009, 0, 0, 1, 0, 0 
mutant698, 9009, 0, 0, 1, 0, 0 
mutant699, 201, 1, 0, 0, 0, 0 
mutant700, 9009, 0, 0, 1, 0, 0 
mutant701, 201, 1, 0, 0, 0, 0 
mutant702, 9009, 0, 0, 1, 0, 0 
mutant703, 201, 1, 0, 0, 0, 0 
mutant704, 9009, 0, 0, 1, 0, 0 
mutant705, 201, 1, 0, 0, 0, 0 
mutant706, 201, 1, 0, 0, 0, 0 
mutant707, 9009, 0, 0, 1, 0, 0 
mutant708, 9009, 0, 0, 1, 0, 0 
mutant709, 9009, 0, 0, 1, 0, 0 
mutant710, 201, 1, 0, 0, 0, 0 
mutant711, 201, 1, 0, 0, 0, 0 
mutant712, 201, 1, 0, 0, 0, 0 
mutant713, 201, 1, 0, 0, 0, 0 
mutant714, 9009, 0, 0, 1, 0, 0 
mutant715, 201, 1, 0, 0, 0, 0 
mutant716, 201, 1, 0, 0, 0, 0 
mutant717, 9009, 0, 0, 1, 0, 0 
mutant718, 201, 1, 0, 0, 0, 0 
mutant719, 201, 1, 0, 0, 0, 0 
mutant720, 201, 1, 0, 0, 0, 0 
mutant721, 201, 1, 0, 0, 0, 0 
mutant722, 201, 1, 0, 0, 0, 0 
mutant723, 201, 1, 0, 0, 0, 0 
mutant724, 9009, 0, 0, 1, 0, 0 
mutant725, 9009, 0, 0, 1, 0, 0 
mutant726, 201, 1, 0, 0, 0, 0 
mutant727, 201, 1, 0, 0, 0, 0 
mutant728, 201, 1, 0, 0, 0, 0 
mutant729, 201, 1, 0, 0, 0, 0 
mutant730, 201, 1, 0, 0, 0, 0 
mutant731, 201, 1, 0, 0, 0, 0 
mutant732, 9009, 0, 0, 1, 0, 0 
mutant733, 9009, 0, 0, 1, 0, 0 
mutant734, 201, 1, 0, 0, 0, 0 
mutant735, 9009, 0, 0, 1, 0, 0 
mutant736, 201, 1, 0, 0, 0, 0 
mutant737, 201, 1, 0, 0, 0, 0 
mutant738, 201, 1, 0, 0, 0, 0 
mutant739, 201, 1, 0, 0, 0, 0 
mutant740, 9009, 0, 0, 1, 0, 0 
mutant741, 201, 1, 0, 0, 0, 0 
mutant742, 201, 1, 0, 0, 0, 0 
mutant743, 1, 0, 0, 0, 1, 0 
mutant744, 201, 1, 0, 0, 0, 0 
mutant745, 9009, 0, 0, 1, 0, 0 
mutant746, 201, 1, 0, 0, 0, 0 
mutant747, 9009, 0, 0, 1, 0, 0 
mutant748, 201, 1, 0, 0, 0, 0 
mutant749, 9009, 0, 0, 1, 0, 0 
mutant750, 201, 1, 0, 0, 0, 0 
mutant751, 9009, 0, 0, 1, 0, 0 
mutant752, 201, 1, 0, 0, 0, 0 
mutant753, 201, 1, 0, 0, 0, 0 
mutant754, 201, 1, 0, 0, 0, 0 
mutant755, 9009, 0, 0, 1, 0, 0 
mutant756, 1, 0, 0, 0, 1, 0 
mutant757, 201, 1, 0, 0, 0, 0 
mutant758, 1, 0, 0, 0, 1, 0 
mutant759, 201, 1, 0, 0, 0, 0 
mutant760, 201, 1, 0, 0, 0, 0 
mutant761, 201, 1, 0, 0, 0, 0 
mutant762, 9009, 0, 0, 1, 0, 0 
mutant763, 9009, 0, 0, 1, 0, 0 
mutant764, 9009, 0, 0, 1, 0, 0 
mutant765, 9009, 0, 0, 1, 0, 0 
mutant766, 9009, 0, 0, 1, 0, 0 
mutant767, 9009, 0, 0, 1, 0, 0 
mutant768, 9009, 0, 0, 1, 0, 0 
mutant769, 9009, 0, 0, 1, 0, 0 
mutant770, 9009, 0, 0, 1, 0, 0 
mutant771, 201, 1, 0, 0, 0, 0 
mutant772, 9009, 0, 0, 1, 0, 0 
mutant773, 9009, 0, 0, 1, 0, 0 
mutant774, 201, 1, 0, 0, 0, 0 
mutant775, 201, 1, 0, 0, 0, 0 
mutant776, 201, 1, 0, 0, 0, 0 
mutant777, 201, 1, 0, 0, 0, 0 
mutant778, 1, 0, 0, 0, 1, 0 
mutant779, 201, 1, 0, 0, 0, 0 
mutant780, 201, 1, 0, 0, 0, 0 
mutant781, 201, 1, 0, 0, 0, 0 
mutant782, 201, 1, 0, 0, 0, 0 
mutant783, 9009, 0, 0, 1, 0, 0 
mutant784, 9009, 0, 0, 1, 0, 0 
mutant785, 201, 1, 0, 0, 0, 0 
mutant786, 9009, 0, 0, 1, 0, 0 
mutant787, 9009, 0, 0, 1, 0, 0 
mutant788, 9009, 0, 0, 1, 0, 0 
mutant789, 201, 1, 0, 0, 0, 0 
mutant790, 201, 1, 0, 0, 0, 0 
mutant791, 201, 1, 0, 0, 0, 0 
mutant792, 201, 1, 0, 0, 0, 0 
mutant793, 201, 1, 0, 0, 0, 0 
mutant794, 1, 0, 0, 0, 1, 0 
mutant795, 9009, 0, 0, 1, 0, 0 
mutant796, 9009, 0, 0, 1, 0, 0 
mutant797, 201, 1, 0, 0, 0, 0 
mutant798, 9009, 0, 0, 1, 0, 0 
mutant799, 9009, 0, 0, 1, 0, 0 
mutant800, 201, 1, 0, 0, 0, 0 
mutant801, 201, 1, 0, 0, 0, 0 
mutant802, 9009, 0, 0, 1, 0, 0 
mutant803, 9009, 0, 0, 1, 0, 0 
mutant804, 9009, 0, 0, 1, 0, 0 
mutant805, 201, 1, 0, 0, 0, 0 
mutant806, 201, 1, 0, 0, 0, 0 
mutant807, 201, 1, 0, 0, 0, 0 
mutant808, 201, 1, 0, 0, 0, 0 
mutant809, 9009, 0, 0, 1, 0, 0 
mutant810, 201, 1, 0, 0, 0, 0 
mutant811, 201, 1, 0, 0, 0, 0 
mutant812, 201, 1, 0, 0, 0, 0 
mutant813, 201, 1, 0, 0, 0, 0 
mutant814, 201, 1, 0, 0, 0, 0 
mutant815, 201, 1, 0, 0, 0, 0 
mutant816, 201, 1, 0, 0, 0, 0 
mutant817, 201, 1, 0, 0, 0, 0 
mutant818, 9009, 0, 0, 1, 0, 0 
mutant819, 9009, 0, 0, 1, 0, 0 
mutant820, 9009, 0, 0, 1, 0, 0 
mutant821, 9009, 0, 0, 1, 0, 0 
mutant822, 201, 1, 0, 0, 0, 0 
mutant823, 9009, 0, 0, 1, 0, 0 
mutant824, 201, 1, 0, 0, 0, 0 
mutant825, 201, 1, 0, 0, 0, 0 
mutant826, 201, 1, 0, 0, 0, 0 
mutant827, 9009, 0, 0, 1, 0, 0 
mutant828, 201, 1, 0, 0, 0, 0 
mutant829, 201, 1, 0, 0, 0, 0 
mutant830, 9009, 0, 0, 1, 0, 0 
mutant831, 201, 1, 0, 0, 0, 0 
mutant832, 9009, 0, 0, 1, 0, 0 
mutant833, 201, 1, 0, 0, 0, 0 
mutant834, 201, 1, 0, 0, 0, 0 
mutant835, 201, 1, 0, 0, 0, 0 
mutant836, 201, 1, 0, 0, 0, 0 
mutant837, 201, 1, 0, 0, 0, 0 
mutant838, 9009, 0, 0, 1, 0, 0 
mutant839, 201, 1, 0, 0, 0, 0 
mutant840, 9009, 0, 0, 1, 0, 0 
mutant841, 9009, 0, 0, 1, 0, 0 
mutant842, 201, 1, 0, 0, 0, 0 
mutant843, 201, 1, 0, 0, 0, 0 
mutant844, 201, 1, 0, 0, 0, 0 
mutant845, 9009, 0, 0, 1, 0, 0 
mutant846, 9009, 0, 0, 1, 0, 0 
mutant847, 201, 1, 0, 0, 0, 0 
mutant848, 201, 1, 0, 0, 0, 0 
mutant849, 9009, 0, 0, 1, 0, 0 
mutant850, 9009, 0, 0, 1, 0, 0 
mutant851, 9009, 0, 0, 1, 0, 0 
mutant852, 201, 1, 0, 0, 0, 0 
mutant853, 9009, 0, 0, 1, 0, 0 
mutant854, 201, 1, 0, 0, 0, 0 
mutant855, 9009, 0, 0, 1, 0, 0 
mutant856, 201, 1, 0, 0, 0, 0 
mutant857, 201, 1, 0, 0, 0, 0 
mutant858, 9009, 0, 0, 1, 0, 0 
mutant859, 9009, 0, 0, 1, 0, 0 
mutant860, 9009, 0, 0, 1, 0, 0 
mutant861, 201, 1, 0, 0, 0, 0 
mutant862, 201, 1, 0, 0, 0, 0 
mutant863, 201, 1, 0, 0, 0, 0 
mutant864, 201, 1, 0, 0, 0, 0 
mutant865, 9009, 0, 0, 1, 0, 0 
mutant866, 9009, 0, 0, 1, 0, 0 
mutant867, 9009, 0, 0, 1, 0, 0 
mutant868, 9009, 0, 0, 1, 0, 0 
mutant869, 9009, 0, 0, 1, 0, 0 
mutant870, 201, 1, 0, 0, 0, 0 
mutant871, 201, 1, 0, 0, 0, 0 
mutant872, 9009, 0, 0, 1, 0, 0 
mutant873, 9009, 0, 0, 1, 0, 0 
mutant874, 201, 1, 0, 0, 0, 0 
mutant875, 201, 1, 0, 0, 0, 0 
mutant876, 9009, 0, 0, 1, 0, 0 
mutant877, 201, 1, 0, 0, 0, 0 
mutant878, 201, 1, 0, 0, 0, 0 
mutant879, 9009, 0, 0, 1, 0, 0 
mutant880, 9009, 0, 0, 1, 0, 0 
mutant881, 9009, 0, 0, 1, 0, 0 
mutant882, 201, 1, 0, 0, 0, 0 
mutant883, 201, 1, 0, 0, 0, 0 
mutant884, 201, 1, 0, 0, 0, 0 
mutant885, 201, 1, 0, 0, 0, 0 
mutant886, 9009, 0, 0, 1, 0, 0 
mutant887, 201, 1, 0, 0, 0, 0 
mutant888, 201, 1, 0, 0, 0, 0 
mutant889, 201, 1, 0, 0, 0, 0 
mutant890, 201, 1, 0, 0, 0, 0 
mutant891, 9009, 0, 0, 1, 0, 0 
mutant892, 9009, 0, 0, 1, 0, 0 
mutant893, 9009, 0, 0, 1, 0, 0 
mutant894, 9009, 0, 0, 1, 0, 0 
mutant895, 9009, 0, 0, 1, 0, 0 
mutant896, 9009, 0, 0, 1, 0, 0 
mutant897, 201, 1, 0, 0, 0, 0 
mutant898, 201, 1, 0, 0, 0, 0 
mutant899, 9009, 0, 0, 1, 0, 0 
mutant900, 201, 1, 0, 0, 0, 0 
mutant901, 1, 0, 0, 0, 1, 0 
mutant902, 1, 0, 0, 0, 1, 0 
mutant903, 9009, 0, 0, 1, 0, 0 
mutant904, 9009, 0, 0, 1, 0, 0 
mutant905, 201, 1, 0, 0, 0, 0 
mutant906, 9009, 0, 0, 1, 0, 0 
mutant907, 201, 1, 0, 0, 0, 0 
mutant908, 9009, 0, 0, 1, 0, 0 
mutant909, 9009, 0, 0, 1, 0, 0 
mutant910, 201, 1, 0, 0, 0, 0 
mutant911, 201, 1, 0, 0, 0, 0 
mutant912, 9009, 0, 0, 1, 0, 0 
mutant913, 9009, 0, 0, 1, 0, 0 
mutant914, 201, 1, 0, 0, 0, 0 
mutant915, 9009, 0, 0, 1, 0, 0 
mutant916, 9009, 0, 0, 1, 0, 0 
mutant917, 201, 1, 0, 0, 0, 0 
mutant918, 9009, 0, 0, 1, 0, 0 
mutant919, 201, 1, 0, 0, 0, 0 
mutant920, 9009, 0, 0, 1, 0, 0 
mutant921, 201, 1, 0, 0, 0, 0 
mutant922, 201, 1, 0, 0, 0, 0 
mutant923, 201, 1, 0, 0, 0, 0 
mutant924, 9009, 0, 0, 1, 0, 0 
mutant925, 201, 1, 0, 0, 0, 0 
mutant926, 201, 1, 0, 0, 0, 0 
mutant927, 201, 1, 0, 0, 0, 0 
mutant928, 9009, 0, 0, 1, 0, 0 
mutant929, 201, 1, 0, 0, 0, 0 
mutant930, 9009, 0, 0, 1, 0, 0 
mutant931, 9009, 0, 0, 1, 0, 0 
mutant932, 201, 1, 0, 0, 0, 0 
mutant933, 9009, 0, 0, 1, 0, 0 
mutant934, 1, 0, 0, 0, 1, 0 
mutant935, 9009, 0, 0, 1, 0, 0 
mutant936, 201, 1, 0, 0, 0, 0 
mutant937, 201, 1, 0, 0, 0, 0 
mutant938, 201, 1, 0, 0, 0, 0 
mutant939, 201, 1, 0, 0, 0, 0 
mutant940, 201, 1, 0, 0, 0, 0 
mutant941, 201, 1, 0, 0, 0, 0 
mutant942, 201, 1, 0, 0, 0, 0 
mutant943, 201, 1, 0, 0, 0, 0 
mutant944, 9009, 0, 0, 1, 0, 0 
mutant945, 9009, 0, 0, 1, 0, 0 
mutant946, 201, 1, 0, 0, 0, 0 
mutant947, 201, 1, 0, 0, 0, 0 
mutant948, 201, 1, 0, 0, 0, 0 
mutant949, 201, 1, 0, 0, 0, 0 
mutant950, 201, 1, 0, 0, 0, 0 
mutant951, 9009, 0, 0, 1, 0, 0 
mutant952, 201, 1, 0, 0, 0, 0 
mutant953, 201, 1, 0, 0, 0, 0 
mutant954, 9009, 0, 0, 1, 0, 0 
mutant955, 9009, 0, 0, 1, 0, 0 
mutant956, 9009, 0, 0, 1, 0, 0 
mutant957, 9009, 0, 0, 1, 0, 0 
mutant958, 9009, 0, 0, 1, 0, 0 
mutant959, 201, 1, 0, 0, 0, 0 
mutant960, 9009, 0, 0, 1, 0, 0 
mutant961, 201, 1, 0, 0, 0, 0 
mutant962, 9009, 0, 0, 1, 0, 0 
mutant963, 9009, 0, 0, 1, 0, 0 
mutant964, 9009, 0, 0, 1, 0, 0 
mutant965, 9009, 0, 0, 1, 0, 0 
mutant966, 201, 1, 0, 0, 0, 0 
mutant967, 9009, 0, 0, 1, 0, 0 
mutant968, 9009, 0, 0, 1, 0, 0 
mutant969, 9009, 0, 0, 1, 0, 0 
mutant970, 201, 1, 0, 0, 0, 0 
mutant971, 201, 1, 0, 0, 0, 0 
mutant972, 201, 1, 0, 0, 0, 0 
mutant973, 201, 1, 0, 0, 0, 0 
mutant974, 9009, 0, 0, 1, 0, 0 
mutant975, 201, 1, 0, 0, 0, 0 
mutant976, 201, 1, 0, 0, 0, 0 
mutant977, 9009, 0, 0, 1, 0, 0 
mutant978, 9009, 0, 0, 1, 0, 0 
mutant979, 201, 1, 0, 0, 0, 0 
mutant980, 9009, 0, 0, 1, 0, 0 
mutant981, 9009, 0, 0, 1, 0, 0 
mutant982, 201, 1, 0, 0, 0, 0 
mutant983, 201, 1, 0, 0, 0, 0 
mutant984, 201, 1, 0, 0, 0, 0 
mutant985, 201, 1, 0, 0, 0, 0 
mutant986, 9009, 0, 0, 1, 0, 0 
mutant987, 1, 0, 0, 0, 1, 0 
mutant988, 9009, 0, 0, 1, 0, 0 
mutant989, 9009, 0, 0, 1, 0, 0 
mutant990, 201, 1, 0, 0, 0, 0 
mutant991, 201, 1, 0, 0, 0, 0 
mutant992, 201, 1, 0, 0, 0, 0 
mutant993, 9009, 0, 0, 1, 0, 0 
mutant994, 201, 1, 0, 0, 0, 0 
mutant995, 9009, 0, 0, 1, 0, 0 
mutant996, 201, 1, 0, 0, 0, 0 
mutant997, 201, 1, 0, 0, 0, 0 
mutant998, 9009, 0, 0, 1, 0, 0 
mutant999, 9009, 0, 0, 1, 0, 0 
mutant1000, 9009, 0, 0, 1, 0, 0 
